audio files name,transcriptions
audiofile/knf_00254_00934498980.wav,ಅಂದಾಜು 26 ಮಿಲಿಯನ್ ಹೆಕ್ಟೇರು ಮೀಟರು ನೀರು ಅಂತರ್ಜಲ ಭಂಡಾರವಾಗಿ ನೆಲದಲ್ಲಿ ಸಂಗ್ರಹವಾಗುತ್ತದೆ.
audiofile/knf_03755_00509615417.wav,ಇಂಥ ಹಂಚಿಕೆಯನ್ನು ಹಲವಾರು ವಿಧಾನಗಳಲ್ಲಿ ಮಾಡಬಹುದು.
audiofile/knf_01493_00497544022.wav,ಈ ತತ್ತ್ವವನ್ನು ಭಾರತದಲ್ಲಿ ವ್ಯವಸಾಯ ಕ್ಷೇತ್ರದಲ್ಲಿ ಬಹಳವಾಗಿ ಉಪಯೋಗಿಸುತ್ತಾರೆ.
audiofile/knf_00254_01705277091.wav,ವ್ಯವಸ್ಥಾಪಕ ನಿರ್ದೇಶಕರನ್ನು ನಿರ್ಧರಿಸುವ ಕಾರ್ಯನಿರ್ವಾಹಕ ನಿರ್ದೇಶಕರನ್ನು ಆಯ್ಕೆ ಮಾಡಲಾಗುತ್ತದೆ
audiofile/knf_00001_01200920211.wav,ಅಂತಾರಾಷ್ಟ್ರೀಯ ಕಾರ್ಟೆಲ್ಲುಗಳಲ್ಲಿ ಎರಡು ವಿಧ
audiofile/knf_09696_00375999980.wav,ಒಂದು ದೇಶದ ಅಂತರಿಕ್ಷ ಪ್ರದೇಶದಲ್ಲಿ ಯಾವ ಬಗೆಯ ವಿಮಾನಗಳು ಹಾರಾಡಬಹುದೆಂಬುದನ್ನು ನಿಗದಿ ಮಾಡಿದ್ದಾರೆ.
audiofile/knf_05820_00196944896.wav,ಅದು ಒಂದು ಬಗೆಯ ಸ್ಪಷ್ಟವಾದ
audiofile/knf_00254_00872855172.wav,ರೈಲ್ವೆ
audiofile/knf_00557_00470699635.wav,ಅಂಗುತ್ತರವೆಂದರೆ ಇನ್ನೊಂದು ಅಂಗವೆಂದರ್ಥ.
audiofile/knf_05820_01182827519.wav,ಸ್ವೀಕರಣಾ ವಿಭಾಗವು ಅಸ್ತವ್ಯಸ್ತಗೊಂಡಿರಬಹುದಾದ ಸಾಧ್ಯತೆಗಳಿವೆ
audiofile/knf_00557_00809438582.wav,ಸ್ತನಿಗಳ ಅಂಡದಲ್ಲಿ ಭಂಡಾರ ಎಲ್ಲೆಡೆ ಸಮವಾಗಿ ಹರಡಿದೆ.
audiofile/knf_09696_00852683520.wav,ಪ್ರತಿವರ್ಷ ಮಾರ್ಚ್ ತಿಂಗಳ ಹೊತ್ತಿಗೆ ಸುಮಾರು 2.6 ದಶಲಕ್ಷ ಚದುರ ಕಿಲೋಮೀಟರ್ ಗಳಷ್ಟು  ಹಿಮರಾಶಿ ಬೆಳೆಯುವುದು
audiofile/knf_00001_00614367301.wav,ಅಂದಿನಿಂದ ಇದು ಅತ್ಯಗತ್ಯವಾಗಿದೆ.
audiofile/knf_09696_01475912597.wav,ಅದಲ್ಲದೇ ವಿಮಲಾ ಕಾಲೇಜಿನಿಂದ ಪದವಿ ಶಿಕ್ಷಣ ಪಡೆದುಕೊಂಡರು.
audiofile/knf_03467_01087989713.wav,ಈ ಶಕ್ತಿ ಉಪಯುಕ್ತ ಯಾಂತ್ರಿಕ ಶಕ್ತಿ ರಾಸಾಯನಿಕ ಶಕ್ತಿಯು ಪರಿವರ್ತಿಸುತ್ತದೆ
audiofile/knf_01493_01602825417.wav,ಇದಕ್ಕೆ ಸಂಬಂಧಪಟ್ಟ ವಿಷಯಗಳು ಘಟಕಗಳ ಮಾಲೀಕತ್ವ
audiofile/knf_09123_00674899603.wav,ಈ ಸಮೂಹದಲ್ಲಿರುವ ಹೆಚ್ಚಿನ ದ್ವೀಪಗಳು ಅಂಡಮಾನ್ ಮತ್ತು ನಿಕೋಬಾರ್ ದ್ವೀಪ ಸಮೂಹ ಎಂಬ ಹೆಸರಿನಲ್ಲಿ ಕೇಂದ್ರಾಧೀನ ಪ್ರದೇಶವಾಗಿ ಭಾರತಕ್ಕೆ ಸೇರಿವೆ
audiofile/knf_06123_01481682419.wav,ವಿಜ್ಞಾನಿಗಳು ಪರಮಾಣು ಮಾಪಕದ ಬಲಗಳ ಮೇಲೆ ಅಪರೂಪವಾಗಿ ಚರ್ಚಿಸಿದ್ದಾರೆ.
audiofile/knf_00001_01179222703.wav,ಒಣಗಿಸುವ ಪದ್ಧತಿ ಒಂದೊಂದು ದೇಶದಲ್ಲಿ ಒಂದೊಂದು ರೀತಿಯಾಗಿದೆ.
audiofile/knf_05820_01594382483.wav,ಐಪಿ ಎಂಬುದು ಯಾವುದೇ ಸಂಪರ್ಕರಹಿತ ಶಿಷ್ಟಾಚಾರ ವಾಗಿದೆ.
audiofile/knf_02173_01051529348.wav,ರಾಂಪ್‌ನಲ್ಲಿ ಹೋಗಿ
audiofile/knf_03844_01610469805.wav,ಕಪ್ಪೆಯ ಮೊಟ್ಟೆಯ ರಚನೆ ಬಹಳ ಸರಳ.
audiofile/knf_01493_01124297364.wav,ಪ್ರತಿ ಸರಣಿಯು ವ್ಯಾಪ್ತಿಯಲ್ಲಿ ಸರಿಸುಮಾರು 375 ಚದುರ ಮೀಟರ್ ನಷ್ಟಿರುತ್ತದೆ ಮತ್ತು ಉದ್ದದಲ್ಲಿ 58 ಮೀಟರ್ ನಷ್ಟಿರುತ್ತದೆ.
audiofile/knf_07901_00955924144.wav,ಸೇರಿಸಲಾದ ಗುಪ್ತ ಮಾಹಿತಿಯನ್ನು ವ್ಯಕ್ತಿಗಳ ನಡುವಿನ ಗುಟ್ಟಿನ ಸಂವಹನದ ಒಂದು ಮಾಧ್ಯಮವಾಗಿ ಬಳಸಲೂ ಸಹ ಸಾಧ್ಯವಿದೆ.
audiofile/knf_05820_00229313110.wav,ಪ್ರಪಂಚದ ಕಾರ್ಮಿಕ ಚಳವಳಿಯ ನಿರ್ದೇಶನದ ಭಾರವನ್ನು ಹೊತ್ತಿದ್ದ ಅದರ ಇಪ್ಪತ್ತನಾಲ್ಕು ವರ್ಷಗಳ ಅವಧಿಯಲ್ಲಿ ಪ್ರಪಂಚದ ಮೂರನೆ ಒಂದು ಭಾಗದಲ್ಲಿ ಸಮಾಜವಾದಪರವಾದ ರಾಷ್ಟ್ರಗಳನ್ನು ನಿರ್ಮಾಣಮಾಡಿದೆ.
audiofile/knf_00557_01928055025.wav,ಅಂತಹ ಸಂಭವವು ಎದುರಾದಾಗ ಅವರು ‘ದೀಪ-ದೀಪೋಳ್ಗೆ ‘ ಎಂದು ಗಟ್ಟಿಯಾಗಿ ಕೂಗುವುದರ ಮೂಲಕ ಪರಸ್ಪರ ಎಚ್ಚರಿಕೆ ಕೊಟ್ಟುಕೊಂಡು ಬೇರೆ ಬೇರೆ ಹಾದಿ ಹಿಡಿಯುತ್ತಾರೆ.
audiofile/knf_01796_01702024888.wav,ಹಲವಾರು ಸಂದರ್ಭಗಳಲ್ಲಿ
audiofile/knf_00254_02089451263.wav,ಈ ನಿದರ್ಶನದಲ್ಲಿ
audiofile/knf_07598_01838632971.wav,ಚರ್ಮದಮೇಲೆ ಹಾಲು ಬಿದ್ದರೆ ಗಂದೆ ಮತ್ತು ಗುಳ್ಳೆಗಳಾಗುತ್ತದೆ.
audiofile/knf_02049_00917227154.wav,ಅಮೆರಿಕದ ಮಾಯ ಜನಾಂಗ
audiofile/knf_00001_01266247744.wav,ಅಲ್ಪಾವಧಿ ಚಲನೆಗಾಗಿ ನೀಡಿರುವ ಒಂದು ನಿರ್ಧಿಷ್ಟ ಅಂಶ
audiofile/knf_03755_02033396427.wav,ಇಂಥ ಸಂದರ್ಭದಲ್ಲಿ ರಸ್ತೆಯಲ್ಲಿನ ಗುಂಪೊಂದರಿಂದ ಅನಿರೀಕ್ಷಿತ ತೊಡಕು ಸಂಭವಿಸಿ ಅಸ್ತಿತ್ವದಲ್ಲಿರುವ ಸರ್ಕಾರವೇ ಉರುಳಬಹುದು.
audiofile/knf_06123_01452000902.wav,ನಿಶ್ಚಿತವಾದ ಸಂಸ್ಥೆಗಳಿಗೆ ಸಹಯೋಗದ ಖಾತರಿಯು ಸಿಕ್ಕಿರುವಂತೆ ತೋರುತ್ತದೆ.
audiofile/knf_08476_01131678339.wav,ಸ್ಕೋರಿಂಗ್ ನೋಡುತ್ತಾರೆ ವಿದ್ಯಾರ್ಥಿಗಳು
audiofile/knf_00254_00208170744.wav,"ಕೋಳಿ ಮೊಟ್ಟೆ,ಮೊಟ್ಟೆಯ ಆಲ್ಬ್ಯೂಮಿನ್ ಚಿಪ್ಪಿನ ಹೊದಿಕೆ ಮತ್ತು ಚಿಪ್ಪುಗಳು."
audiofile/knf_05820_01071634574.wav,ಕ್ವಾಂಟೀಕರಣದ ನೀರುಗುರುತುಗಳು ಕಡಿಮೆ ಮಟ್ಟದ ಸ್ಫುಟತ್ವಕ್ಕೆ ಎಡೆಕೊಡುತ್ತವೆಯಾದರೂ
audiofile/knf_02173_01025396821.wav,ನೈಋತ್ಯಕ್ಕೆ ಸಾಗಿ
audiofile/knf_03467_01429545863.wav,ಭೂಮಿಯ ವಾಯುಮಂಡಲದ ರಕ್ಷಣೆಯಿಲ್ಲದೆಯೇ ಗಗನಯಾತ್ರಿಗಳನ್ನು ಕಾಸ್ಮಿಕ್ ಕಿರಣಗಳ ಏಕಪ್ರಕಾರದ ಪ್ರಸರಣದಿಂದ ಹೊರಬರುವ ಅಧಿಕ ಮಟ್ಟದ ವಿಕಿರಣಕ್ಕೆ ಒಡ್ಡಲಾಗುತ್ತದೆ.
audiofile/knf_01493_01702891742.wav,ಹಾನಿಕಾರಕ ಮಾರ್ಪಾಡುಗಳನ್ನು ಪತ್ತೆಹಚ್ಚಲು ಅರೆ-ದುರ್ಬಲವಾದ ನೀರುಗುರುತುಗಳನ್ನು ಸಾಮಾನ್ಯವಾಗಿ ಬಳಸಲಾಗುತ್ತದೆ.
audiofile/knf_02173_00057544005.wav,ಆಗ್ನೇಯಕ್ಕೆ ಸಾಗಿ
audiofile/knf_07901_00355748927.wav,ಅಂತಾರಾಷ್ಟ್ರೀಯ ಗಡಿಪ್ರದೇಶಗಳು ಅಥವಾ ಪ್ರದೇಶಗಳಾದ್ಯಂತ ಹಣದ ಸರಕುಗಳು
audiofile/knf_02173_01036221791.wav,ಐವತ್ತು ಅಡಿಗಳಲ್ಲಿ
audiofile/knf_01779_01477642405.wav,"ಬಟವಾಡೆ ಮಾಡುವ, ತಾಣದ ಅಂಕೆಗಳನ್ನು ವಿಳಾಸದ ಪ್ರಾಥಮಿಕ ಅಥವಾ ದ್ವಿತೀಯಕ ಸಂಖ್ಯೆಯನ್ನು ಆಧರಿಸಿ ಲೆಕ್ಕಾಚಾರ ಹಾಕಲಾಗುತ್ತದೆ."
audiofile/knf_02049_00760737586.wav,ಅಂಜು
audiofile/knf_00254_01434525535.wav,ಇದರಿಂದಾಗಿ ಯುನೈಟೆಡ್ ಸ್ಟೇಟ್ಸ್ ಅನ್ನು ಬಾಹ್ಯಾಕಾಶ ಪರಿಶೋಧನೆಯ ನಾಯಕನೆಂದು ಪರಿಗಣಿಸುತ್ತಿದ್ದ ಪ್ರಪಂಚದಲ್ಲಿರುವ ವಿಭಿನ್ನ ರಾಷ್ಟ್ರಗಳು ಅದರ ಮೇಲೆ ನಂಬಿಕೆಯನ್ನು ಕಳೆದುಕೊಳ್ಳುತ್ತವೆ.
audiofile/knf_03755_01988853864.wav,ನ್ಯಾಯಾಲಯದ ಕಾರ್ಯವ್ಯಾಪ್ತಿಯ ಪರಿಗಣಿಸಿ ಪ್ರತಿಕಕ್ಷಿಗಾರರು ತಮ್ಮ ದೂರನ್ನು ಸಲ್ಲಿಸುತ್ತಾರೆ
audiofile/knf_05550_00862960840.wav,ಅಲ್ಲದೇ 1996 ರ ದೆಹಲಿ ಕಿರಿಯರ ಏಷ್ಯನ್ ಚ್ಯಾಂಪಿಯನ್ಷಿಪ್ ನಲ್ಲಿ ಲಾಂಗ್ ಜಂಪ್ ಪದಕ ಗೆದ್ದರು.
audiofile/knf_01493_00453384919.wav,ಅಮೇರಿಕನ್ನರು ಹಾಗೂ ವಿದೇಶೀಯರ ನಡುವಿನ ಕರೆಗಳು ಈ ಚರ್ಚೆಯ ಕೇಂದ್ರಬಿಂದು.
audiofile/knf_03271_01236522598.wav,ಅಕ್ಟೋಬರ್ ತಿಂಗಳ ಅನಂತರ ಗೊಬ್ಬರ ಹಾಕಬಾರದು.
audiofile/knf_09696_00050611009.wav,ಒಂದು ರಾಜಕೀಯ ಅಭದ್ರತೆ ಮತ್ತು ಅಡಚಣೆಗಳ ನಿವಾರಣೆಗೆ ರಚನಾತ್ಮಕ ಮಾರ್ಗಗಳಿಲ್ಲದಿರುವುದು.
audiofile/knf_09696_01490590878.wav,"ಅಂತಃಕರಣ, ಸಾಂಖ್ಯದರ್ಶನದ ಒಂದು ಮುಖ್ಯ ಪಾರಿಭಾಷಿಕ ಪದ."
audiofile/knf_00557_00194657426.wav,ಕೆಲವು ಸಾರಿ ಅದರ ಸುತ್ತಲೂ ರಕ್ಷಣೆಗಾಗಿ ಸ್ರವಿಸಿದ ಇತರ ರಚನೆಗಳೂ ಇರಬಹುದು.
audiofile/knf_09696_00280691358.wav,ವಾಯು ನಿತ್ಯವೂ ಕಾಣಿಸಿಕೊಳ್ಳುತ್ತಾನೆ.
audiofile/knf_01493_01820435505.wav,ಬ್ಯಾಂಕುಗಳು
audiofile/knf_01493_01949098428.wav,ಆದರೆ ಆರ್ಥಿಕ ಅಥವಾ ಇತರ ಕಾರಣಗಳಿಗಾಗಿ ಜನರ ವಿದೇಶ ಸಂಚಾರ ಬಹುಮಟ್ಟಿಗೆ ಹೆಚ್ಚಿದೆ.
audiofile/knf_00254_00921572827.wav,ಜೊತೆಗೆ ವೃತ್ತಿ ಆಧಾರಿತ ಪದವಿಗೆ ಮಾರ್ಗದರ್ಶನ ಮಾಡಿಕೊಡುವ ಪದವಿ ಶಿಕ್ಷಣ ಒದಗಿಸುತ್ತದೆ.
audiofile/knf_01493_00889659105.wav,ಇಂತಹ ಆದೇಶಗಳು ನ್ಯಾಯಿಕ ನಿಯಮಾವಳಿಗಳು ಸಂಬಂಧಪಟ್ಟಂತೆ ಯುನೈಟೈಡ್ ಸ್ಟೇಟ್ಸ್ ಕಾನೂನುಗಳ ಪ್ರತಿಬಂಧಕಗಳಿಗೆ ಲಗತ್ತಾಗಿರುತ್ತವೆ.
audiofile/knf_01493_01545139621.wav,ಅಂಡಾಶಯ ಹೆಣ್ಣು ಪ್ರಾಣಿಗಳಲ್ಲಿ ಅಂಡಗಳಿಗೆ ಜನ್ಮ ನೀಡುವ ಗ್ರಂಥಿಗಳಿರುವ ಜನನಾಂಗ.
audiofile/knf_01493_00824566075.wav,ಜರಾಯುಜಗಳಲ್ಲಿ ಬೆಳೆಯುವ ಭ್ರೂಣ ತನಗೆ ಬೇಕಾದ ಆಹಾರ ಮತ್ತು ಆಮ್ಲಜನಕವನ್ನು ತಾಯಿಯ ರಕ್ತದಿಂದ ಪಡೆಯುತ್ತದೆ.
audiofile/knf_09123_01426288222.wav,ಅಂತಸ್ಥ ಶಕ್ತಿಯು ತನ್ನ ವ್ಯವಸ್ಥೆಯ ಸಂಬಂಧಿತ ಅಂಗಗಳ ಸ್ಥಿತಿಯ ಮೇಲೆ ಅವಲಂಬಿತವಾಗಿರುತ್ತದೆ
audiofile/knf_03467_01155536309.wav,ಏಕೆಂದರೆ ಈ ವ್ಯಾಪಾರಿ ಪೇಟೆಯ ಪ್ರವೃತ್ತಿಗೆ ವಿರುದ್ಧವಾದ ದಿಕ್ಕಿನಲ್ಲಿ ಕೇವಲ ಮೂರನೆಯ ಒಂದು ಭಾಗದಷ್ಟು ಕಾಲದಲ್ಲಿ ಮಾತ್ರ ವ್ಯವಹರಿಸುತ್ತಾನೆ.
audiofile/knf_03755_00304294620.wav,ತಾಲ್ಲೂಕಿನಲ್ಲಿ 86 ಗ್ರಾಮಗಳಿವೆ.
audiofile/knf_00557_01013336620.wav,ಅಂತರ್ಜಾಲಗಳು ಬಳಕೆದಾರರಿಗೆ ಗುರುತಿಸಲು ಹಾಗು ಮಾಹಿತಿಯನ್ನು ಶೀಘ್ರದಲ್ಲಿ ಸಂಗ್ರಹಿಸಲು ಸಹಾಯಮಾಡುತ್ತವೆ.
audiofile/knf_01779_02006639329.wav,ಪುರಾಣಗಳಲ್ಲಿ ಬ್ರಹ್ಮನೇ ಆಯುರ್ವೇದಕ್ಕೆ ಮೂಲ ಎಂದಿದೆ.
audiofile/knf_01493_01224200539.wav,ಆದರೂ
audiofile/knf_05550_00714363917.wav,ಇವನ ರೂಪ ಕಾಣಿಸದು.
audiofile/knf_03844_00193004893.wav,ಈ ನಾಲ್ಕು ವಿಧದ ಹಣ್ಣುಗಳಲ್ಲಿ ಸ್ಮಿರ್ನ ಅಂಜೂರವನ್ನು ಯೂರೋಪು ಮತ್ತು ಅಮೆರಿಕ ದೇಶಗಳಲ್ಲಿ ಯಥೇಚ್ಛವಾಗಿ ಬೆಳೆಯುತ್ತಾರೆ.
audiofile/knf_05820_02007961085.wav,ಅಲ್ಲದೆ
audiofile/knf_03755_00763953419.wav,ಇದುವರೆಗೂ ಬೇರೆ ಭಾಷೆಯೊಂದಿಗೆ ಇದರ ಸಂಬಂಧವನ್ನು ಕಲ್ಪಿಸುವುದು ಸಾಧ್ಯವಾಗಿಲ್ಲ.
audiofile/knf_02049_00240413425.wav,ಒಂದು ವೇಳೆ ರವಾನೆಯ ಅವಧಿಯಲ್ಲಿ ಸಂಕೇತವು ಮಾರ್ಪಾಡಿಗೆ ಒಳಗಾಗದೇ ಉಳಿದಿದ್ದಲ್ಲಿ
audiofile/knf_03755_00107892176.wav,"ಶರೀರವಿಜ್ಞಾನದಲ್ಲಿ ಪ್ರತ್ಯಕ್ಷ ನೋಡಿ ಅರ್ಥ ಮಾಡಿಕೊಂಡವನೇ ವಿಶಾರದ, ನೋಡಿ ಕೇಳಿದ್ದರಿಂದ ಸಂದೇಹ ಕಳೆಯುತ್ತದೆ."
audiofile/knf_03755_01801206784.wav,ಇದು ಭೂಮಿಯ ಮೇಲೆ ಬಳಸಲಾಗುವ ವಿಧಾನಗಳನ್ನು ಉತ್ತಮಗೊಳಿಸುವ ಮೂಲಕ ಆರ್ಥಿಕ ಅನುಕೂಲತೆಗಳನ್ನು ಪಡೆಯುವ ಗುರಿ ಹೊಂದಿದೆ.
audiofile/knf_07901_00046305290.wav,ಇವುಗಳಲ್ಲದೆ ಸಿಟ್ರಿಕ್ ಮತ್ತು ಅಸಿಟಿಕ್ ಆಮ್ಲಗಳೂ ಇರುತ್ತವೆ.
audiofile/knf_00001_01643233488.wav,ಕೃಷಿಯು ಗ್ರಾಮದ ಪ್ರಮುಖ ಉದ್ಯೋಗವಾಗಿದೆ.
audiofile/knf_00254_00233549501.wav,ಅಂತರ್ಬೋಧೆ ಈ ವಿಶ್ವದ ಎಲ್ಲ ಮಹತ್ವಪುರ್ಣ ಜ್ಞಾನದ ಮೂಲವಾಗಿದೆ
audiofile/knf_07901_00359386162.wav,ಸನಾತನ ಪದ್ಧತಿಯಲ್ಲಿ ಪ್ರಾಣಿಯಾಗಗಳು ನೆಡೆಯುತ್ತಿದವು
audiofile/knf_01796_02074297736.wav,ಈ ಮೇಲ್ಕಂಡ ಅಂಶಗಳಿಂದ ತಿಳಿದು ಬರುವುದೇನೆಂದರೆ ಪ್ರಪಂಚದ ಯಾವುದೇ ದೇಶವು ಸಂಪೂರ್ಣವಾಗಿ ಸ್ವಾವಲಂಬಿಯಾಗಿಲ್ಲ.
audiofile/knf_03574_01951820811.wav,ಧಮನಿ
audiofile/knf_03467_00130752669.wav,ಸಾಮಾನ್ಯವಾಗಿ ಒಂದು ವಸ್ತುವನ್ನು ಎತ್ತಿದಾಗ ಗುರುತ್ವಾಕರ್ಷಣೆಯ ವೇಗ ಕಾರ್ಯಮಾಡಲಾರಂಭಿಸಿ ಅದು ಮತ್ತೆ ಮೊದಲಿನ ಸ್ಥಾನಕ್ಕೆ ತರಲು ಪ್ರಯತ್ನಿಸುತ್ತದೆ.
audiofile/knf_09123_01985337300.wav,ಇದ್ದುವು ಎಂದೇ ಹೇಳಬಹುದು
audiofile/knf_00254_01889409121.wav,ವ್ಯಾಪಾರ ಸಂಸ್ಥೆಗಳು ಖಾಸಗಿ ಸಂದೇಶಗಳನ್ನು ಸಾರ್ವಜನಿಕ ನೆಟ್ವರ್ಕ್ ಮೂಲಕ ರವಾನಿಸುತ್ತದೆ
audiofile/knf_03467_01395897900.wav,ಪೇಶಿಗಳು ಐನೂರು
audiofile/knf_00001_00960054434.wav,ಸೈನ್ಯಬಲದ ಪ್ರಯೋಗದ ಕುರಿತು ನ್ಯಾಯಾಲಯವು ತನ್ನ ಕಾರ್ಯಕ್ಷೇತ್ರವನ್ನು ಪರಿಗಣಿಸಿ ಪ್ರಕರಣಗಳ ಕೈಗೆತ್ತಿಕೊಳ್ಳುತ್ತದೆ.
audiofile/knf_09696_00773905938.wav,ಈ ವಲಯದಲ್ಲಿ ಶಿಲೆಗಳು ಮತ್ತು ಮಣ್ಣು ಸಂತೃಪ್ತವಾಗಿರುತ್ತವೆ.
audiofile/knf_09123_01417917018.wav,ಇದರಲ್ಲಿ ಕಂಡುಬರುವ ಗಣಿತದ ಮಟ್ಟವೂ ಸ್ವರೂಪವೂ ಆಶ್ಚರ್ಯಕರವಾಗಿದೆ
audiofile/knf_03755_00770318999.wav,ಚರಕಸಂಹಿತೆಯಲ್ಲಿ ಅಂಗರಚನಾವಿಜ್ಞಾನಶಾಸ್ತ್ರ ಉಪಯೋಗಿಸಲಾಗಿದೆ
audiofile/knf_07901_00799372940.wav,ಇದು ಜತೆಯಾಗಿ ತಂಡದಲ್ಲಿ ಕಾರ್ಯನಿರ್ವಹಿಸಲು ಅನುಕೂಲ ಮಾಡಿಕೊಡುತ್ತದೆ.
audiofile/knf_03755_01691638873.wav,ಅಲ್ಲದೇ ಪ್ರಯೋಗಗಳನ್ನು ಮಾರ್ಪಡಿಸಬಹುದು ಅಥವಾ ಹೊಸದನ್ನು ಆರಂಭಿಸಬಹುದು.
audiofile/knf_01493_00577584603.wav,ಸಿಬ್ಬಂದಿ ಸದಸ್ಯ ಅವುಗಳೊಳಗಿರುವ ಹಗ್ಗದಂತಹ ನಿದ್ರಾ ಬ್ಯಾಗ್ ನಲ್ಲಿ ಮಲಗಬಹುದು.
audiofile/knf_09123_00225042275.wav,ವ್ಯತಿರಿಕ್ತ ಪರಿಸ್ಥಿತಿಯ ಸಂದರ್ಭದಲ್ಲಿ ಇದು ಬೆಳಕಿನ ಕಡೆ ಸರಿದಂತೆಲ್ಲ ಇದ್ದಕ್ಕಿದ್ದಂತೆ ಆಕಾಶದಲ್ಲಿ ಕಾಣಿಸಿಕೊಳ್ಳುತ್ತದೆ
audiofile/knf_06123_00358127807.wav,ಸತ್ತ್ವಗುಂದಿಸಿದ ಪ್ರಾಣಿಗಳಲ್ಲಿನ ಅವುಗಳ ಕಾರ್ಯಚಟುವಟಿಕೆಯನ್ನು ವೃಷಣಗಳ ಸಾರಸತ್ವವು ಬದಲಿಸಬಲ್ಲದು
audiofile/knf_09696_01731454468.wav,ಆಗಾಗ ತನ್ನ ಪ್ರಜ್ಞಾವ್ಯಾಪಾರದ ವಿಚಾರವಾಗಿ ಆತ ಸ್ವಲ್ಪ ವಿವರಣೆ ಕೊಡಬಲ್ಲನೆಂಬುದು ಸರ್ವವೇದ್ಯ.
audiofile/knf_01796_00381278609.wav,ಅದಲ್ಲದೇ ವಿಶ್ವಸನೀಯವಾಗಿದ್ದರೂ
audiofile/knf_09696_00303986951.wav,"ಸಂಪರ್ಕ, ಸಂವಹನದ ದೃಷ್ಟಿಕೋನ"
audiofile/knf_05550_02081903142.wav,ಏಕೆಂದರೆ ಸ್ವತ್ತಿನ ಮುಖಬೆಲೆಗಳನ್ನು ತಗ್ಗಿಸುವುದು ಅವುಗಳಿಗೆ ಇಷ್ಟವಿರುವುದಿಲ್ಲ.
audiofile/knf_03467_00770469509.wav,ಅಂತರವಲೋಕನದ ವಿರುದ್ಧವಾಗಿ ಅನೇಕ ಆಕ್ಷೇಪಣೆಗಳನ್ನು ಮನೋವಿಜ್ಞಾನದ ವಿವಿಧ ಪಂಥಗಳ ಅನುಯಾಯಿಗಳು ಎತ್ತಿದರು.
audiofile/knf_01493_02070249990.wav,ವಿದ್ಯುತ್ತು ಹರಿಯದಂತೆ ಮಾಡುವ ಅವಾಹಕ ಪಟ್ಟಿಗಳ ತಯಾರಿಕೆಗೆ
audiofile/knf_02049_00338202775.wav,ಶೀತಲ ಸಮರಕ್ಕೆ ಪ್ರತಿಕ್ರಿಯೆಯಾಗಿ ದಿ ನ್ಯಾಷನಲ್ ಏರೋನಾಟಿಕ್ಸ್ ಅಂಡ್ ಸ್ಪೇಸ್ ಅಡ್ಮಿನಿಸ್ಸ್ಟ್ರೆಶನ್ ೧೯೫೮ರಲ್ಲಿ ಸ್ಥಾಪನೆಯಾಯಿತು.
audiofile/knf_02173_00674825092.wav,ರಾಂಪ್‌ನಲ್ಲಿ ಸ್ವಲ್ಪ ಎಡಕ್ಕೆ
audiofile/knf_01493_00260766796.wav,ಇಂಥ ಪೀಪಾಯಿಗಳು ಒಂದಕ್ಕಿಂತ ಜಾಸ್ತಿ ಇದ್ದು ಒಂದು ಕಡೆಯಿಂದ ಇನ್ನೊಂದು ಕಡೆಗೆ ಚಲಿಸುತ್ತಿರುತ್ತವೆ.
audiofile/knf_05820_02142617053.wav,ನವಕರ್ನಾಟಕ ಪಬ್ಲಿಷರ್ಸ್ ಪ್ರೈವೇಟ್ ಲಿಮಿಟೆಡ್.
audiofile/knf_05550_00912564766.wav,ಇದರ ಸುತ್ತಲೂ ವಿಟಲೈನ್ ಪೊರೆಯಿದೆ.
audiofile/knf_00254_01460188975.wav,ಈ ಬಗೆಯ ಸಂಪುಟದ ಮೇಲ್ಭಾಗ ತೆರೆದಿದ್ದು ತಳಭಾಗ ಮುಚ್ಚಿರುತ್ತದೆ.
audiofile/knf_02173_00959165063.wav,ಎರಡು ಕಿಲೋಮೀಟರ್‌ಗಳಲ್ಲಿ
audiofile/knf_06123_00181573630.wav,ರಿಸೆರ್ವೆಶನ್ಸ್ ಇನ್ ಯುನಿಲಾಟರಲ್ ಡಿಕ್ಲರೇಶನ್ಸ್ ಅಕ್ಸೆಪ್ಟಿಗ್ ದ ಕಂಪಲ್ಸರಿ ಜೂರಿಸ್ಡಿಕಶನ್ ಅಫ್ ದಿ ಇಂಟರ್‌ನ್ಯಾಶನಲ್ ಕೋರ್ಟ್ ಅಫ್ ಜಸ್ಟೈಐಸ್ಲ್ ಲೆಅಡನ್:ಮಾರ್ಟಿನಸ್ ನಿಝೊಫ್ಫ್ ಸಾವಿರದ ಒಂಬೈನೂರ ತೊಂಬತೈದು..
audiofile/knf_05550_01662909853.wav,ಸತ್ಯ ವಿಶ್ವೈಕ್ಯವಾದುದೇ ಅಥವಾ ವಿಶ್ವಾತೀತವಾದುದೇ.
audiofile/knf_03755_00335204538.wav,ಹಿಂದಿನ ಸಿದ್ಧಾಂತಗಳು ಹೇಳಿದಂತೆ
audiofile/knf_03755_00493120096.wav,ಮೇಜಿನ ಮೇಲಿರುವ ಪುಸ್ತಕ
